Time,Heart_beat, Speed
1422080010.000000,159,0.000000
1422080014.000000,156,0.000000
1422080017.000000,154,0.000000
1422080022.000000,151,0.000000
1422080027.000000,148,0.000000
1422080031.000000,148,0.000000
1422080034.000000,148,0.000000
1422080040.000000,145,0.000000
1422080041.000000,145,0.000000
1422080045.000000,142,0.000000
1422080050.000000,142,0.000000
1422080059.000000,139,0.000000
1422080068.000000,139,0.000000
1422080077.000000,136,0.000000
1422080078.000000,136,0.000000
1422080084.000000,135,1.100000
1422080086.000000,135,1.460000
1422080090.000000,136,1.600000
1422080092.000000,137,0.920000
1422080094.000000,138,1.200000
1422080095.000000,139,0.840000
1422080099.000000,141,1.950000
1422080100.000000,141,1.510000
1422080104.000000,141,0.000000
1422080116.000000,139,0.000000
1422080126.000000,138,0.490000
1422080128.000000,139,0.000000
1422080136.000000,136,0.000000
1422080137.000000,135,0.000000
1422080138.000000,131,0.000000
1422080140.000000,127,0.000000
1422080142.000000,124,0.000000
1422080144.000000,122,2.550000
1422080145.000000,122,0.920000
1422080149.000000,125,0.000000
1422080154.000000,128,0.000000
1422080160.000000,129,0.000000
1422080172.000000,129,0.000000
1422080177.000000,132,0.000000
1422080185.000000,134,0.000000
1422080192.000000,131,0.000000
1422080197.000000,131,0.000000
1422080207.000000,132,0.000000
1422080211.000000,135,0.000000
1422080220.000000,135,0.000000
1422080229.000000,134,0.000000
1422080235.000000,137,0.000000
1422080237.000000,136,0.000000
1422080242.000000,135,1.200000
1422080244.000000,136,1.950000
1422080247.000000,140,1.430000
1422080248.000000,141,1.030000
1422080250.000000,143,1.760000
1422080252.000000,144,1.230000
1422080255.000000,147,1.150000
1422080257.000000,150,1.160000
1422080259.000000,151,0.000000
1422080266.000000,153,0.000000
1422080275.000000,151,0.820000
1422080276.000000,149,1.270000
1422080278.000000,146,1.990000
1422080279.000000,144,2.480000
1422080283.000000,148,2.980000
1422080285.000000,152,3.620000
1422080286.000000,153,3.760000
1422080289.000000,155,3.640000
1422080291.000000,158,2.440000
1422080293.000000,162,3.910000
1422080294.000000,164,5.230000
1422080295.000000,167,6.150000
1422080297.000000,171,2.620000
1422080299.000000,174,1.910000
1422080301.000000,177,2.310000
1422080303.000000,178,2.940000
1422080306.000000,179,2.750000
1422080309.000000,179,3.860000
1422080310.000000,178,4.620000
1422080311.000000,179,4.980000
1422080313.000000,179,3.350000
1422080316.000000,181,1.320000
1422080319.000000,183,1.290000
1422080322.000000,185,2.530000
1422080325.000000,185,3.340000
1422080327.000000,184,2.870000
1422080330.000000,183,1.590000
1422080333.000000,182,1.570000
1422080334.000000,182,2.410000
1422080338.000000,180,4.260000
1422080340.000000,180,2.190000
1422080341.000000,180,3.190000
1422080343.000000,179,2.610000
1422080344.000000,180,1.220000
1422080346.000000,181,2.370000
1422080347.000000,182,2.260000
1422080350.000000,183,2.630000
1422080354.000000,183,1.670000
1422080356.000000,182,1.010000
1422080357.000000,183,1.820000
1422080361.000000,182,1.330000
1422080363.000000,181,1.300000
1422080366.000000,179,3.080000
1422080369.000000,179,2.310000
1422080372.000000,178,0.820000
1422080373.000000,178,1.240000
1422080376.000000,178,0.570000
1422080378.000000,179,1.070000
1422080379.000000,180,0.000000
1422080384.000000,183,0.000000
1422080391.000000,184,0.000000
1422080393.000000,183,1.240000
1422080395.000000,183,2.120000
1422080397.000000,182,2.070000
1422080398.000000,181,1.960000
1422080399.000000,181,2.010000
1422080400.000000,180,2.280000
1422080401.000000,179,2.640000
1422080403.000000,179,1.830000
1422080405.000000,178,3.010000
1422080406.000000,178,3.170000
1422080408.000000,177,1.280000
1422080410.000000,177,0.000000
1422080413.000000,176,0.990000
1422080414.000000,176,0.490000
1422080419.000000,173,0.500000
1422080420.000000,173,2.410000
1422080422.000000,175,1.790000
1422080424.000000,178,2.120000
1422080425.000000,178,2.700000
1422080427.000000,180,2.850000
1422080428.000000,180,1.810000
1422080432.000000,180,0.830000
1422080435.000000,180,1.130000
1422080437.000000,181,1.280000
1422080439.000000,180,1.370000
1422080441.000000,180,2.370000
1422080442.000000,181,2.150000
1422080444.000000,182,3.070000
1422080447.000000,183,2.870000
1422080450.000000,183,2.440000
1422080453.000000,182,1.010000
1422080456.000000,181,0.570000
1422080462.000000,178,0.000000
1422080469.000000,175,0.000000
1422080474.000000,173,0.000000
1422080476.000000,171,0.540000
1422080479.000000,170,0.950000
1422080484.000000,167,0.530000
1422080490.000000,165,0.850000
1422080492.000000,164,1.460000
1422080494.000000,162,0.000000
1422080502.000000,160,0.680000
1422080508.000000,159,0.000000
1422080512.000000,157,1.270000
1422080513.000000,157,2.620000
1422080515.000000,160,0.830000
1422080516.000000,162,1.840000
1422080519.000000,164,0.000000
1422080523.000000,164,0.000000
1422080524.000000,164,0.000000
1422080525.000000,164,1.240000
1422080528.000000,163,0.000000
1422080529.000000,163,0.990000
1422080531.000000,163,1.020000
1422080532.000000,163,0.480000
1422080538.000000,163,0.740000
1422080541.000000,163,1.800000
1422080542.000000,163,2.940000
1422080545.000000,164,1.830000
1422080549.000000,163,1.980000
1422080554.000000,160,0.670000
1422080558.000000,159,0.900000
1422080561.000000,160,1.780000
1422080563.000000,161,2.300000
1422080565.000000,164,1.890000
1422080567.000000,164,1.430000
1422080570.000000,164,2.010000
1422080574.000000,161,2.350000
1422080577.000000,160,3.440000
1422080580.000000,162,3.140000
1422080581.000000,163,3.380000
1422080585.000000,165,3.580000
1422080586.000000,164,3.790000
1422080589.000000,164,1.630000
1422080591.000000,163,1.210000
1422080594.000000,162,0.470000
1422080601.000000,160,1.690000
1422080602.000000,160,2.200000
1422080605.000000,159,1.830000
1422080608.000000,162,3.410000
1422080609.000000,163,1.340000
1422080611.000000,165,2.020000
1422080612.000000,166,2.980000
1422080615.000000,168,3.880000
1422080618.000000,169,2.300000
1422080621.000000,170,2.270000
1422080625.000000,172,2.200000
1422080630.000000,175,1.720000
1422080633.000000,177,3.360000
1422080636.000000,178,0.000000
1422080637.000000,179,1.310000
1422080639.000000,180,1.870000
1422080642.000000,179,2.870000
1422080643.000000,179,2.970000
1422080646.000000,176,3.140000
1422080648.000000,174,3.490000
1422080651.000000,171,2.650000
1422080653.000000,170,1.110000
1422080658.000000,169,3.390000
1422080661.000000,171,0.750000
1422080662.000000,172,2.590000
1422080663.000000,171,2.800000
1422080666.000000,173,2.880000
1422080670.000000,174,3.240000
1422080673.000000,175,3.100000
1422080676.000000,175,3.760000
1422080678.000000,177,3.460000
1422080681.000000,178,4.280000
1422080682.000000,178,2.970000
1422080685.000000,180,2.600000
1422080687.000000,180,2.770000
1422080690.000000,183,5.870000
1422080694.000000,186,4.970000
1422080696.000000,187,2.140000
1422080699.000000,186,1.340000
1422080701.000000,186,1.660000
1422080702.000000,187,0.770000
1422080705.000000,187,0.000000
1422080706.000000,187,1.740000
1422080708.000000,186,2.090000
1422080710.000000,186,1.350000
1422080711.000000,185,1.320000
1422080715.000000,186,3.450000
1422080719.000000,185,3.570000
1422080723.000000,183,3.120000
1422080724.000000,183,3.100000
1422080726.000000,182,2.620000
1422080729.000000,181,2.030000
1422080732.000000,180,3.120000
1422080733.000000,181,3.460000
1422080736.000000,180,2.440000
1422080737.000000,180,3.000000
1422080740.000000,178,2.460000
1422080741.000000,178,2.340000
1422080743.000000,178,2.540000
1422080746.000000,179,2.230000
1422080749.000000,180,2.050000
1422080750.000000,179,2.240000
1422080751.000000,178,1.940000
1422080752.000000,178,1.850000
1422080753.000000,177,1.690000
1422080758.000000,175,1.050000
1422080762.000000,173,0.000000
1422080766.000000,170,0.000000
1422080768.000000,169,1.200000
1422080769.000000,169,0.500000
1422080773.000000,170,0.000000
1422080778.000000,168,0.000000
1422080781.000000,165,0.000000
1422080784.000000,162,0.000000
1422080791.000000,159,0.000000
1422080794.000000,159,0.000000
1422080802.000000,158,0.510000
1422080807.000000,155,0.470000
1422080808.000000,155,0.850000
1422080811.000000,153,1.100000
1422080813.000000,154,2.390000
1422080815.000000,155,3.170000
1422080817.000000,156,1.860000
1422080822.000000,156,0.000000
1422080823.000000,156,1.330000
1422080826.000000,156,1.430000
1422080827.000000,156,1.220000
1422080831.000000,155,0.890000
1422080832.000000,155,1.000000
1422080834.000000,154,0.940000
1422080835.000000,153,0.860000
1422080839.000000,153,1.610000
1422080843.000000,153,1.810000
1422080848.000000,152,1.910000
1422080850.000000,155,2.680000
1422080851.000000,156,0.990000
1422080854.000000,157,3.010000
1422080858.000000,158,1.230000
1422080862.000000,158,0.000000
1422080866.000000,156,1.060000
1422080868.000000,158,1.040000
1422080870.000000,159,1.040000
1422080873.000000,158,0.000000
1422080875.000000,158,1.090000
1422080877.000000,158,0.000000
1422080883.000000,156,2.100000
1422080887.000000,153,3.120000
1422080889.000000,151,2.320000
1422080891.000000,150,1.660000
1422080893.000000,149,1.910000
1422080895.000000,149,1.910000
1422080896.000000,149,1.860000
1422080898.000000,147,1.700000
1422080902.000000,146,1.090000
1422080903.000000,146,1.060000
1422080907.000000,145,0.560000
1422080912.000000,146,1.990000
1422080913.000000,145,2.600000
1422080915.000000,145,2.840000
1422080920.000000,147,2.990000
1422080921.000000,148,3.020000
1422080923.000000,152,2.310000
1422080924.000000,154,2.440000
1422080925.000000,157,3.000000
1422080927.000000,161,3.440000
1422080929.000000,165,3.270000
1422080930.000000,167,4.430000
1422080932.000000,170,6.450000
1422080933.000000,171,6.170000
1422080936.000000,173,1.550000
1422080939.000000,173,0.000000
1422080944.000000,172,0.460000
1422080949.000000,171,0.730000
1422080950.000000,171,2.460000
1422080952.000000,170,1.490000
1422080956.000000,168,0.850000
1422080959.000000,165,0.000000
1422080961.000000,165,1.110000
1422080965.000000,162,0.000000
1422080967.000000,161,0.000000
1422080970.000000,157,0.000000
1422080972.000000,151,0.000000
1422080974.000000,147,0.000000
1422080976.000000,143,0.000000
1422080978.000000,140,0.000000
1422080980.000000,138,0.000000
1422080983.000000,137,1.020000
1422080985.000000,138,0.000000
1422080995.000000,136,0.000000
1422081006.000000,138,0.000000
1422081014.000000,137,0.000000
1422081026.000000,137,0.000000
1422081029.000000,134,0.000000
1422081032.000000,137,0.000000
1422081035.000000,140,0.000000
1422081036.000000,141,0.000000
1422081044.000000,139,0.000000
1422081055.000000,141,0.000000
1422081058.000000,144,1.430000
1422081059.000000,146,0.580000
1422081061.000000,149,0.910000
1422081062.000000,152,0.000000
1422081063.000000,152,0.000000
1422081069.000000,150,0.000000
1422081070.000000,150,0.930000
1422081071.000000,151,0.470000
1422081074.000000,151,0.000000
1422081082.000000,148,0.000000
1422081085.000000,146,0.000000
1422081090.000000,150,0.000000
1422081097.000000,152,1.210000
1422081101.000000,154,2.470000
1422081103.000000,155,1.080000
1422081105.000000,155,0.510000
1422081109.000000,152,0.000000
1422081110.000000,151,0.000000
1422081111.000000,150,1.220000
1422081113.000000,149,1.440000
1422081117.000000,149,1.310000
1422081118.000000,149,0.920000
1422081120.000000,150,2.950000
1422081124.000000,150,3.630000
1422081127.000000,150,1.430000
1422081130.000000,150,2.570000
1422081133.000000,151,1.690000
1422081137.000000,151,3.050000
1422081139.000000,151,2.730000
1422081141.000000,152,2.980000
1422081144.000000,153,1.290000
1422081145.000000,153,1.890000
1422081146.000000,153,1.620000
1422081148.000000,155,0.000000
1422081149.000000,156,3.770000
1422081150.000000,157,3.230000
1422081152.000000,160,5.390000
1422081153.000000,161,5.800000
1422081154.000000,163,4.520000
1422081155.000000,164,1.990000
1422081157.000000,168,0.750000
1422081158.000000,169,0.690000
1422081159.000000,170,1.410000
1422081161.000000,172,3.620000
1422081166.000000,173,3.600000
1422081167.000000,173,3.800000
1422081169.000000,172,3.460000
1422081173.000000,171,3.420000
1422081175.000000,171,2.590000
1422081178.000000,169,2.570000
1422081181.000000,169,3.100000
1422081185.000000,169,3.230000
1422081188.000000,168,1.820000
1422081189.000000,169,1.350000
1422081191.000000,170,0.000000
1422081193.000000,171,1.850000
1422081195.000000,171,3.330000
1422081197.000000,171,4.210000
1422081199.000000,171,3.970000
1422081205.000000,170,4.360000
1422081206.000000,170,3.930000
1422081207.000000,171,2.600000
1422081209.000000,174,3.510000
1422081210.000000,175,4.220000
1422081212.000000,177,4.780000
1422081213.000000,178,5.330000
1422081217.000000,178,4.280000
1422081218.000000,178,4.020000
1422081219.000000,177,3.250000
1422081221.000000,176,1.380000
1422081222.000000,175,1.500000
1422081227.000000,173,0.000000
1422081232.000000,172,0.000000
1422081236.000000,169,1.920000
1422081237.000000,169,1.820000
1422081240.000000,166,1.260000
1422081242.000000,166,2.720000
1422081245.000000,165,2.630000
1422081248.000000,166,4.520000
1422081250.000000,167,3.050000
1422081254.000000,169,3.320000
1422081256.000000,172,5.060000
1422081257.000000,173,4.680000
1422081259.000000,176,3.770000
1422081261.000000,178,3.710000
1422081264.000000,181,2.460000
1422081266.000000,183,2.420000
1422081268.000000,184,2.660000
1422081271.000000,184,0.450000
1422081272.000000,184,3.070000
1422081273.000000,186,4.490000
1422081276.000000,187,0.000000
1422081280.000000,186,0.650000
1422081284.000000,185,3.210000
1422081286.000000,185,2.900000
1422081288.000000,185,1.510000
1422081291.000000,185,1.770000
1422081294.000000,185,3.350000
1422081297.000000,184,3.870000
1422081300.000000,183,2.230000
1422081303.000000,182,4.060000
1422081306.000000,183,1.660000
1422081309.000000,182,2.160000
1422081311.000000,182,3.370000
1422081313.000000,184,4.290000
1422081316.000000,184,4.490000
1422081318.000000,184,3.760000
1422081319.000000,184,4.040000
1422081320.000000,183,2.870000
1422081323.000000,183,1.020000
1422081326.000000,182,0.790000
1422081327.000000,181,1.350000
1422081328.000000,180,2.140000
1422081330.000000,179,1.810000
1422081332.000000,178,1.080000
1422081333.000000,177,0.940000
1422081336.000000,178,2.210000
1422081338.000000,179,5.890000
1422081339.000000,180,6.420000
1422081340.000000,181,5.630000
1422081342.000000,182,5.090000
1422081345.000000,182,3.680000
1422081347.000000,182,1.830000
1422081349.000000,182,2.260000
1422081350.000000,185,2.750000
1422081351.000000,187,2.460000
1422081353.000000,188,2.890000
1422081354.000000,188,2.300000
1422081355.000000,188,3.000000
1422081358.000000,186,2.870000
1422081362.000000,184,1.560000
1422081364.000000,184,1.810000
1422081365.000000,183,1.560000
1422081369.000000,181,0.000000
1422081371.000000,180,1.410000
1422081373.000000,179,2.130000
1422081377.000000,179,2.890000
1422081379.000000,180,1.940000
1422081382.000000,179,2.590000
1422081385.000000,178,2.130000
1422081389.000000,180,1.850000
1422081391.000000,179,2.410000
1422081392.000000,179,3.060000
1422081394.000000,178,2.440000
1422081396.000000,177,2.080000
1422081398.000000,178,2.480000
1422081399.000000,178,2.300000
1422081402.000000,179,1.550000
1422081404.000000,179,1.460000
1422081407.000000,176,1.590000
1422081408.000000,175,1.780000
1422081411.000000,174,1.780000
1422081414.000000,173,3.260000
1422081417.000000,172,2.560000
1422081418.000000,171,2.570000
1422081424.000000,169,1.400000
1422081429.000000,166,0.000000
1422081430.000000,166,0.000000
1422081435.000000,163,0.000000
1422081436.000000,161,0.000000
1422081437.000000,161,1.040000
1422081439.000000,158,0.880000
1422081441.000000,156,0.000000
1422081444.000000,153,1.270000
1422081446.000000,151,1.410000
1422081451.000000,150,1.130000
1422081455.000000,150,1.840000
1422081458.000000,150,2.210000
1422081459.000000,150,1.710000
1422081461.000000,151,3.110000
1422081462.000000,151,2.740000
1422081465.000000,152,4.250000
1422081467.000000,154,2.550000
1422081468.000000,156,1.680000
1422081471.000000,159,2.830000
1422081474.000000,163,4.340000
1422081475.000000,164,3.600000
1422081477.000000,166,0.690000
1422081478.000000,168,2.270000
1422081480.000000,171,0.000000
1422081481.000000,172,0.950000
1422081484.000000,174,2.010000
1422081487.000000,174,0.000000
1422081493.000000,173,0.710000
1422081494.000000,173,1.000000
1422081497.000000,174,1.040000
1422081500.000000,175,3.860000
1422081503.000000,177,4.520000
1422081506.000000,180,4.520000
1422081507.000000,181,4.340000
1422081508.000000,182,2.970000
1422081509.000000,183,2.320000
1422081511.000000,186,4.310000
1422081513.000000,188,3.130000
1422081515.000000,190,3.410000
1422081519.000000,189,3.640000
1422081520.000000,189,1.480000
1422081522.000000,188,1.130000
1422081524.000000,185,1.660000
1422081526.000000,184,1.970000
1422081528.000000,183,1.230000
1422081530.000000,181,0.710000
1422081533.000000,180,2.840000
1422081534.000000,180,1.050000
1422081536.000000,179,1.980000
1422081537.000000,179,0.830000
1422081538.000000,180,2.750000
1422081539.000000,180,4.610000
1422081541.000000,181,1.220000
1422081544.000000,182,0.660000
1422081550.000000,181,2.190000
1422081553.000000,180,2.940000
1422081554.000000,180,2.120000
1422081556.000000,181,2.420000
1422081557.000000,181,2.760000
1422081561.000000,184,3.000000
1422081564.000000,184,3.560000
1422081566.000000,185,2.230000
1422081569.000000,185,5.770000
1422081572.000000,185,4.250000
1422081575.000000,185,2.600000
1422081577.000000,185,2.290000
1422081579.000000,185,2.640000
1422081580.000000,185,3.310000
1422081581.000000,185,4.190000
1422081585.000000,183,3.260000
1422081590.000000,181,1.650000
1422081592.000000,182,3.920000
1422081595.000000,183,3.140000
1422081597.000000,183,2.740000
1422081598.000000,183,2.250000
1422081599.000000,182,2.280000
1422081601.000000,182,3.360000
1422081604.000000,180,4.630000
1422081605.000000,180,5.180000
1422081606.000000,180,4.900000
1422081608.000000,180,0.950000
1422081612.000000,180,1.610000
1422081615.000000,180,1.160000
1422081617.000000,178,2.000000
1422081619.000000,176,2.360000
1422081622.000000,174,2.410000
1422081623.000000,174,2.790000
1422081626.000000,173,2.630000
1422081630.000000,171,1.960000
1422081633.000000,169,3.600000
1422081636.000000,169,2.340000
1422081639.000000,170,3.190000
1422081641.000000,172,1.590000
1422081643.000000,174,2.010000
1422081644.000000,175,2.440000
1422081647.000000,177,2.470000
1422081651.000000,176,3.300000
1422081658.000000,174,2.320000
1422081659.000000,173,2.270000
1422081661.000000,174,2.350000
1422081664.000000,175,3.920000
1422081666.000000,176,3.430000
1422081667.000000,177,2.660000
1422081670.000000,178,2.740000
1422081674.000000,176,2.580000
1422081677.000000,175,2.410000
1422081679.000000,176,2.520000
1422081681.000000,176,2.820000
1422081682.000000,176,2.350000
1422081684.000000,177,2.590000
1422081687.000000,175,2.760000
1422081690.000000,175,4.110000
1422081694.000000,173,3.460000
1422081695.000000,173,3.250000
1422081696.000000,173,2.810000
1422081698.000000,173,2.020000
1422081702.000000,173,1.290000
1422081703.000000,172,0.510000
1422081705.000000,171,1.660000
1422081706.000000,171,1.600000
1422081710.000000,170,1.800000
1422081713.000000,169,1.440000
1422081717.000000,167,2.320000
1422081720.000000,169,3.210000
1422081723.000000,173,3.160000
1422081725.000000,173,3.500000
1422081729.000000,173,1.900000
1422081733.000000,172,1.490000
1422081737.000000,171,3.130000
1422081741.000000,169,3.890000
1422081743.000000,169,4.220000
1422081744.000000,169,3.840000
1422081747.000000,171,1.520000
1422081748.000000,172,2.070000
1422081750.000000,172,2.500000
1422081753.000000,172,2.660000
1422081756.000000,172,0.820000
1422081761.000000,172,1.730000
1422081764.000000,173,1.130000
1422081765.000000,173,0.000000
1422081766.000000,174,2.020000
1422081768.000000,176,1.020000
1422081771.000000,178,2.660000
1422081774.000000,179,5.810000
1422081778.000000,179,4.660000
1422081779.000000,179,4.000000
1422081781.000000,178,2.870000
1422081784.000000,177,2.190000
1422081788.000000,175,0.000000
1422081790.000000,174,0.640000
1422081793.000000,174,0.760000
1422081794.000000,173,1.320000
1422081796.000000,173,2.030000
1422081797.000000,173,1.700000
1422081801.000000,170,2.830000
1422081804.000000,169,2.500000
1422081808.000000,170,1.550000
1422081811.000000,170,4.220000
1422081813.000000,169,2.500000
1422081814.000000,169,2.330000
1422081817.000000,168,3.450000
1422081820.000000,169,1.190000
1422081822.000000,172,4.140000
1422081825.000000,174,1.920000
1422081829.000000,175,0.710000
1422081832.000000,176,1.870000
1422081835.000000,179,4.520000
1422081837.000000,181,5.650000
1422081840.000000,183,4.050000
1422081842.000000,183,3.430000
1422081843.000000,183,3.180000
1422081847.000000,182,2.390000
1422081850.000000,179,2.150000
1422081851.000000,178,2.000000
1422081855.000000,175,0.850000
1422081861.000000,175,0.000000
1422081864.000000,172,1.920000
1422081866.000000,172,1.960000
1422081870.000000,170,0.000000
1422081873.000000,169,1.590000
1422081875.000000,168,1.940000
1422081879.000000,168,1.730000
1422081882.000000,170,4.530000
1422081884.000000,173,6.050000
1422081885.000000,176,5.990000
1422081886.000000,177,5.250000
1422081887.000000,179,3.800000
1422081888.000000,181,0.450000
1422081889.000000,183,1.940000
1422081891.000000,185,1.560000
1422081894.000000,187,1.730000
1422081896.000000,188,3.930000
1422081897.000000,188,4.290000
1422081902.000000,186,3.480000
1422081903.000000,185,3.560000
1422081905.000000,183,2.540000
1422081908.000000,181,1.700000
1422081912.000000,181,1.650000
1422081916.000000,181,0.820000
1422081918.000000,180,1.150000
1422081921.000000,180,2.790000
1422081924.000000,180,1.550000
1422081925.000000,181,0.570000
1422081926.000000,181,1.870000
1422081928.000000,182,3.670000
1422081930.000000,183,2.440000
1422081934.000000,181,3.270000
1422081935.000000,181,3.190000
1422081937.000000,180,0.630000
1422081938.000000,180,1.310000
1422081941.000000,180,0.590000
1422081945.000000,180,3.390000
1422081948.000000,180,1.210000
1422081951.000000,181,2.290000
1422081953.000000,181,1.340000
1422081954.000000,180,3.020000
1422081959.000000,178,2.980000
1422081961.000000,178,3.190000
1422081963.000000,177,1.850000
1422081964.000000,178,1.610000
1422081968.000000,176,1.770000
1422081972.000000,176,1.820000
1422081974.000000,176,4.080000
1422081977.000000,175,1.710000
1422081980.000000,174,2.300000
1422081984.000000,172,2.740000
1422081988.000000,170,2.740000
1422081992.000000,168,1.720000
1422081993.000000,168,1.940000
1422081995.000000,169,1.660000
1422081997.000000,168,0.730000
1422081999.000000,168,1.740000
1422082001.000000,168,0.990000
1422082003.000000,167,2.580000
1422082004.000000,166,2.140000
1422082008.000000,165,1.420000
1422082011.000000,163,1.470000
1422082015.000000,162,1.480000
1422082019.000000,159,2.160000
1422082022.000000,157,0.000000
1422082027.000000,158,2.470000
1422082032.000000,155,1.650000
1422082034.000000,155,1.950000
1422082036.000000,156,1.480000
1422082040.000000,154,1.620000
1422082044.000000,152,1.610000
1422082048.000000,149,1.640000
1422082049.000000,149,2.360000
1422082053.000000,146,1.800000
1422082054.000000,145,1.410000
1422082059.000000,147,1.280000
1422082063.000000,148,2.680000
1422082067.000000,151,4.000000
1422082068.000000,153,2.140000
1422082069.000000,153,1.330000
1422082070.000000,154,1.910000
1422082073.000000,154,1.230000
1422082074.000000,154,1.180000
1422082077.000000,155,1.530000
1422082080.000000,158,3.220000
1422082082.000000,160,3.980000
1422082083.000000,160,4.460000
1422082084.000000,161,4.930000
1422082087.000000,161,2.540000
1422082090.000000,164,3.250000
1422082092.000000,166,1.070000
1422082094.000000,169,1.300000
1422082096.000000,172,0.000000
1422082097.000000,173,1.750000
1422082099.000000,175,1.490000
1422082103.000000,177,0.000000
1422082108.000000,178,0.570000
1422082111.000000,178,2.590000
1422082112.000000,178,4.060000
1422082115.000000,179,4.880000
1422082116.000000,179,4.970000
1422082119.000000,179,0.850000
1422082122.000000,179,2.110000
1422082124.000000,180,1.580000
1422082125.000000,180,1.090000
1422082128.000000,180,3.170000
1422082131.000000,181,0.960000
1422082134.000000,182,1.700000
1422082137.000000,183,3.910000
1422082139.000000,185,2.470000
1422082141.000000,186,2.440000
1422082142.000000,186,1.410000
1422082145.000000,186,1.770000
1422082146.000000,185,2.260000
1422082150.000000,182,1.900000
1422082155.000000,178,1.850000
1422082160.000000,177,1.480000
1422082161.000000,177,1.520000
1422082164.000000,177,1.060000
1422082166.000000,177,0.000000
1422082172.000000,175,0.000000
1422082175.000000,173,1.490000
1422082178.000000,171,2.220000
1422082182.000000,168,0.000000
1422082187.000000,165,2.880000
1422082188.000000,165,3.160000
1422082192.000000,161,2.570000
1422082193.000000,161,1.800000
1422082196.000000,159,2.050000
1422082197.000000,159,2.040000
1422082200.000000,156,2.340000
1422082202.000000,154,1.890000
1422082203.000000,153,2.460000
1422082206.000000,152,1.270000
1422082207.000000,152,1.620000
1422082209.000000,152,1.080000
1422082214.000000,151,2.140000
1422082217.000000,153,4.430000
1422082219.000000,157,1.940000
1422082220.000000,160,3.800000
1422082222.000000,165,3.810000
1422082224.000000,168,4.680000
1422082226.000000,172,3.800000
1422082229.000000,175,3.640000
1422082233.000000,174,3.410000
1422082236.000000,173,3.080000
1422082238.000000,172,2.380000
1422082241.000000,173,0.910000
1422082242.000000,172,1.320000
1422082245.000000,172,1.800000
1422082249.000000,173,3.120000
1422082252.000000,175,5.920000
1422082255.000000,177,1.650000
1422082258.000000,179,2.840000
1422082260.000000,180,1.320000
1422082263.000000,181,1.050000
1422082264.000000,182,0.580000
1422082267.000000,184,1.880000
1422082268.000000,184,1.950000
1422082271.000000,181,3.320000
1422082273.000000,180,3.820000
1422082276.000000,177,3.610000
1422082278.000000,176,3.120000
1422082281.000000,173,1.580000
1422082285.000000,172,0.000000
1422082288.000000,170,1.320000
1422082290.000000,171,2.210000
1422082291.000000,170,2.660000
1422082295.000000,168,2.440000
1422082296.000000,168,2.080000
1422082297.000000,168,1.820000
1422082299.000000,168,3.820000
1422082303.000000,167,3.890000
1422082306.000000,168,0.880000
1422082309.000000,167,1.860000
1422082310.000000,167,1.300000
1422082313.000000,168,2.330000
1422082316.000000,169,2.690000
1422082320.000000,167,2.170000
1422082323.000000,166,3.520000
1422082327.000000,167,0.000000
1422082332.000000,168,0.000000
1422082334.000000,169,2.650000
1422082335.000000,170,3.450000
1422082338.000000,172,0.000000
1422082339.000000,173,1.560000
1422082341.000000,174,3.890000
1422082343.000000,174,4.210000
1422082344.000000,174,3.320000
1422082345.000000,174,1.100000
1422082347.000000,176,4.380000
1422082350.000000,180,4.330000
1422082352.000000,182,3.040000
1422082354.000000,184,3.520000
1422082355.000000,184,3.310000
1422082359.000000,183,1.450000
1422082360.000000,182,1.230000
1422082363.000000,181,2.800000
1422082365.000000,180,2.890000
1422082367.000000,179,2.430000
1422082369.000000,178,2.210000
1422082371.000000,177,2.110000
1422082372.000000,177,2.680000
1422082375.000000,177,3.630000
1422082376.000000,177,3.520000
1422082377.000000,177,3.800000
1422082380.000000,177,1.950000
1422082384.000000,177,0.000000
1422082388.000000,177,2.530000
1422082392.000000,177,3.280000
1422082395.000000,178,3.600000
1422082397.000000,178,1.000000
1422082399.000000,181,2.240000
1422082400.000000,181,2.300000
1422082403.000000,181,2.060000
1422082406.000000,180,2.910000
1422082411.000000,177,2.730000
1422082414.000000,178,0.000000
1422082415.000000,178,1.100000
1422082418.000000,177,0.000000
1422082422.000000,174,0.000000
1422082426.000000,171,0.000000
1422082427.000000,171,0.000000
1422082431.000000,168,0.840000
1422082433.000000,166,1.330000
1422082435.000000,166,1.020000
1422082438.000000,163,1.420000
1422082439.000000,163,1.970000
1422082443.000000,160,2.270000
1422082444.000000,160,2.480000
1422082446.000000,158,1.300000
1422082447.000000,158,2.270000
1422082450.000000,158,2.500000
1422082453.000000,156,2.100000
1422082455.000000,155,1.750000
1422082459.000000,155,1.530000
1422082460.000000,155,1.730000
1422082464.000000,153,0.000000
1422082470.000000,152,0.000000
1422082476.000000,149,0.000000
1422082478.000000,147,0.000000
1422082483.000000,144,0.000000
1422082489.000000,145,0.590000
1422082490.000000,147,1.090000
1422082492.000000,149,0.000000
1422082497.000000,148,0.000000
1422082502.000000,145,0.000000
1422082503.000000,144,0.000000
1422082509.000000,141,0.910000
1422082514.000000,141,1.890000
1422082517.000000,140,1.150000
1422082521.000000,140,0.000000
1422082528.000000,139,0.640000
1422082537.000000,138,0.000000
1422082551.000000,137,0.820000
1422082556.000000,136,0.000000
1422082558.000000,134,0.000000
1422082562.000000,135,0.000000
