Time,Heart_beat, Speed
1422188770.000000,159,2.687000
1422188773.000000,159,2.642000
1422188774.000000,159,2.619000
1422188780.000000,160,2.600000
1422188786.000000,160,2.570000
1422188791.000000,160,2.532000
1422188796.000000,159,2.402000
1422188801.000000,158,2.303000
1422188804.000000,156,2.009000
1422188806.000000,154,1.747000
1422188807.000000,153,1.616000
1422188811.000000,156,1.675000
1422188813.000000,158,1.694000
1422188815.000000,160,1.917000
1422188820.000000,160,2.306000
1422188823.000000,158,2.098000
1422188824.000000,158,2.062000
1422188829.000000,156,2.107000
1422188835.000000,158,2.557000
1422188840.000000,157,2.490000
1422188844.000000,156,2.542000
1422188848.000000,155,2.489000
1422188853.000000,153,2.891000
1422188859.000000,154,3.247000
1422188864.000000,154,3.192000
1422188870.000000,154,2.806000
1422188875.000000,153,2.237000
1422188880.000000,152,2.337000
1422188885.000000,153,2.665000
1422188889.000000,155,2.526000
1422188890.000000,155,2.456000
1422188893.000000,156,2.396000
1422188898.000000,158,2.520000
1422188900.000000,159,2.675000
1422188905.000000,160,2.980000
1422188911.000000,160,2.923000
1422188918.000000,160,2.719000
1422188924.000000,161,2.713000
1422188930.000000,164,2.803000
1422188931.000000,164,2.821000
1422188937.000000,164,3.028000
1422188943.000000,165,3.050000
1422188949.000000,164,2.895000
1422188954.000000,162,2.808000
1422188959.000000,162,2.708000
1422188964.000000,162,2.691000
1422188971.000000,163,2.777000
1422188977.000000,162,2.740000
1422188978.000000,162,2.741000
1422188985.000000,161,2.717000
1422188990.000000,161,2.584000
1422188992.000000,162,2.572000
1422188996.000000,162,2.543000
1422189001.000000,163,2.692000
1422189007.000000,164,2.855000
1422189012.000000,166,2.969000
1422189017.000000,167,3.090000
1422189021.000000,167,3.009000
1422189027.000000,168,2.906000
1422189033.000000,168,2.881000
1422189034.000000,168,2.857000
1422189037.000000,167,2.821000
1422189038.000000,167,2.798000
1422189042.000000,166,2.595000
1422189047.000000,163,2.001000
1422189050.000000,163,2.057000
1422189051.000000,163,2.137000
1422189057.000000,163,2.679000
1422189063.000000,165,2.899000
1422189069.000000,163,2.722000
1422189075.000000,162,2.508000
1422189080.000000,162,2.564000
1422189081.000000,162,2.601000
1422189086.000000,164,2.786000
1422189092.000000,166,3.005000
1422189099.000000,168,3.042000
1422189101.000000,167,3.015000
1422189103.000000,166,2.917000
1422189110.000000,164,2.699000
1422189118.000000,164,2.720000
1422189123.000000,165,2.754000
1422189125.000000,165,2.778000
1422189129.000000,165,2.874000
1422189135.000000,165,2.819000
1422189140.000000,165,2.598000
1422189146.000000,163,2.558000
1422189152.000000,163,2.620000
1422189157.000000,163,2.649000
1422189163.000000,162,2.683000
1422189167.000000,162,2.620000
1422189169.000000,161,2.320000
1422189172.000000,158,1.740000
1422189173.000000,157,1.597000
1422189176.000000,154,1.209000
1422189177.000000,153,1.086000
1422189181.000000,150,0.825000
1422189183.000000,150,0.946000
1422189185.000000,153,1.211000
1422189188.000000,156,1.654000
1422189190.000000,158,1.829000
1422189194.000000,159,2.483000
1422189201.000000,158,2.679000
1422189204.000000,159,2.677000
1422189205.000000,158,2.650000
1422189211.000000,158,2.614000
1422189217.000000,159,2.461000
1422189223.000000,157,2.350000
1422189231.000000,156,2.365000
1422189237.000000,157,2.512000
1422189242.000000,155,2.559000
1422189246.000000,155,2.590000
1422189251.000000,158,2.839000
1422189253.000000,160,2.927000
1422189257.000000,161,3.085000
1422189261.000000,161,2.971000
1422189265.000000,161,2.780000
1422189267.000000,161,2.723000
1422189268.000000,161,2.676000
1422189271.000000,161,2.581000
1422189278.000000,161,2.346000
1422189284.000000,160,2.292000
1422189290.000000,157,2.255000
1422189291.000000,156,2.195000
1422189294.000000,153,1.827000
1422189297.000000,152,1.687000
1422189302.000000,153,1.720000
1422189303.000000,152,1.796000
1422189308.000000,152,2.226000
1422189310.000000,151,2.285000
1422189314.000000,153,2.342000
1422189322.000000,155,2.398000
1422189328.000000,154,2.355000
1422189335.000000,154,2.423000
1422189338.000000,150,2.489000
1422189339.000000,147,2.490000
1422189342.000000,144,2.534000
1422189346.000000,147,2.563000
1422189349.000000,150,2.516000
1422189352.000000,153,2.490000
1422189354.000000,154,2.454000
1422189360.000000,156,2.356000
1422189366.000000,157,2.433000
1422189367.000000,158,2.429000
1422189372.000000,158,2.521000
1422189377.000000,157,2.462000
1422189382.000000,157,2.411000
1422189388.000000,157,2.394000
1422189396.000000,158,2.534000
1422189403.000000,158,2.601000
1422189409.000000,157,2.575000
1422189416.000000,157,2.590000
1422189421.000000,156,2.684000
1422189428.000000,156,2.711000
1422189433.000000,156,2.599000
1422189436.000000,156,2.542000
1422189438.000000,157,2.521000
1422189442.000000,156,2.573000
1422189444.000000,156,2.544000
1422189446.000000,156,2.527000
1422189448.000000,156,2.466000
1422189453.000000,155,2.352000
1422189459.000000,153,2.309000
1422189467.000000,152,2.324000
1422189472.000000,152,2.240000
1422189477.000000,152,2.182000
1422189478.000000,152,2.175000
1422189484.000000,152,2.223000
1422189486.000000,152,2.288000
1422189489.000000,152,2.245000
1422189493.000000,153,2.250000
1422189495.000000,153,2.247000
1422189497.000000,153,2.210000
1422189500.000000,154,2.209000
1422189506.000000,153,2.207000
1422189512.000000,153,2.201000
1422189514.000000,152,1.943000
1422189518.000000,152,1.961000
1422189519.000000,152,1.953000
1422189524.000000,152,2.052000
1422189531.000000,152,2.398000
1422189535.000000,152,2.396000
1422189537.000000,152,2.396000
1422189538.000000,151,2.416000
1422189543.000000,151,2.480000
1422189549.000000,152,2.597000
1422189555.000000,155,2.711000
1422189556.000000,155,2.735000
1422189562.000000,154,2.586000
1422189568.000000,155,2.466000
1422189574.000000,155,2.434000
1422189579.000000,156,2.439000
1422189584.000000,155,2.435000
1422189585.000000,155,2.422000
1422189592.000000,153,2.370000
1422189598.000000,152,2.385000
1422189603.000000,151,2.344000
1422189608.000000,150,2.328000
1422189610.000000,151,2.311000
1422189613.000000,152,2.199000
1422189616.000000,153,2.203000
1422189619.000000,153,2.180000
1422189624.000000,156,2.359000
1422189625.000000,156,2.427000
1422189631.000000,156,2.462000
1422189637.000000,155,2.442000
1422189642.000000,154,2.482000
1422189648.000000,154,2.525000
1422189655.000000,154,2.541000
1422189661.000000,152,2.515000
1422189667.000000,150,2.323000
1422189673.000000,150,2.112000
1422189681.000000,151,2.149000
1422189686.000000,152,2.166000
1422189693.000000,155,2.394000
1422189699.000000,157,2.711000
1422189700.000000,157,2.736000
1422189704.000000,157,2.802000
1422189709.000000,158,2.669000
1422189711.000000,158,2.641000
1422189714.000000,159,2.504000
1422189720.000000,159,2.486000
1422189725.000000,159,2.507000
1422189730.000000,159,2.569000
1422189736.000000,160,2.711000
1422189742.000000,162,2.637000
1422189748.000000,160,2.564000
1422189751.000000,159,2.588000
1422189754.000000,159,2.508000
1422189759.000000,158,2.407000
1422189765.000000,157,2.357000
1422189771.000000,155,2.459000
1422189772.000000,155,2.465000
1422189777.000000,154,2.415000
1422189780.000000,151,2.338000
1422189781.000000,148,2.328000
1422189782.000000,146,2.315000
1422189783.000000,143,2.319000
1422189787.000000,146,2.247000
1422189788.000000,146,2.217000
1422189791.000000,150,2.028000
1422189792.000000,150,1.942000
1422189794.000000,152,1.712000
1422189798.000000,149,0.148000
1422189801.000000,145,0.117000
1422189802.000000,144,0.225000
1422189808.000000,141,0.674000
1422189814.000000,138,1.329000
1422189816.000000,137,1.436000
1422189817.000000,136,1.405000
1422189820.000000,135,1.393000
1422189825.000000,132,1.278000
