Time,Heart_beat, Speed
1422693485.000000,61,-1.000000
1422693486.000000,62,-1.000000
1422693487.000000,65,-1.000000
1422693488.000000,66,-1.000000
1422693489.000000,67,-1.000000
1422693490.000000,68,-1.000000
1422693491.000000,69,-1.000000
1422693493.000000,68,-1.000000
1422693495.000000,66,-1.000000
1422693496.000000,65,-1.000000
1422693497.000000,64,-1.000000
1422693500.000000,63,-1.000000
1422693501.000000,62,-1.000000
1422693503.000000,61,-1.000000
1422693510.000000,60,-1.000000
1422693514.000000,59,-1.000000
1422693515.000000,57,-1.000000
1422693516.000000,56,-1.000000
1422693517.000000,55,-1.000000
1422693520.000000,54,-1.000000
1422693521.000000,55,-1.000000
1422693522.000000,56,-1.000000
1422693525.000000,57,-1.000000
1422693526.000000,58,-1.000000
1422693527.000000,59,-1.000000
1422693528.000000,60,-1.000000
1422693534.000000,61,-1.000000
1422693535.000000,63,-1.000000
1422693536.000000,64,-1.000000
1422693549.000000,65,-1.000000
1422693550.000000,66,-1.000000
1422693551.000000,68,-1.000000
1422693552.000000,69,-1.000000
1422693553.000000,71,-1.000000
1422693554.000000,72,-1.000000
1422693555.000000,73,-1.000000
1422693567.000000,72,-1.000000
1422693568.000000,73,-1.000000
1422693570.000000,74,-1.000000
1422693571.000000,75,-1.000000
1422693572.000000,76,-1.000000
1422693573.000000,77,-1.000000
1422693574.000000,78,-1.000000
1422693576.000000,79,-1.000000
1422693578.000000,80,-1.000000
1422693579.000000,81,-1.000000
1422693581.000000,82,-1.000000
1422693582.000000,83,-1.000000
1422693586.000000,82,-1.000000
1422693587.000000,81,-1.000000
1422693588.000000,80,-1.000000
1422693589.000000,79,-1.000000
1422693592.000000,78,-1.000000
1422693593.000000,79,-1.000000
1422693594.000000,80,-1.000000
1422693597.000000,79,-1.000000
1422693599.000000,77,-1.000000
1422693600.000000,76,-1.000000
1422693601.000000,75,-1.000000
1422693602.000000,74,-1.000000
1422693603.000000,73,-1.000000
1422693607.000000,74,-1.000000
1422693609.000000,75,-1.000000
1422693610.000000,76,-1.000000
1422693611.000000,78,-1.000000
1422693612.000000,79,-1.000000
1422693613.000000,81,-1.000000
1422693615.000000,84,-1.000000
1422693616.000000,85,-1.000000
1422693617.000000,87,-1.000000
1422693618.000000,90,-1.000000
1422693619.000000,91,-1.000000
1422693620.000000,93,-1.000000
1422693621.000000,94,-1.000000
1422693622.000000,95,-1.000000
1422693623.000000,96,-1.000000
1422693624.000000,95,-1.000000
1422693625.000000,94,-1.000000
1422693627.000000,92,-1.000000
1422693628.000000,89,-1.000000
1422693629.000000,88,-1.000000
1422693630.000000,87,-1.000000
1422693631.000000,85,-1.000000
1422693632.000000,84,-1.000000
1422693635.000000,85,-1.000000
1422693636.000000,86,-1.000000
1422693637.000000,88,-1.000000
1422693638.000000,89,-1.000000
1422693639.000000,91,-1.000000
1422693641.000000,89,-1.000000
1422693644.000000,88,-1.000000
1422693645.000000,87,-1.000000
1422693647.000000,86,-1.000000
1422693648.000000,87,-1.000000
1422693650.000000,88,-1.000000
1422693654.000000,87,-1.000000
1422693657.000000,86,-1.000000
1422693658.000000,85,-1.000000
1422693659.000000,84,-1.000000
1422693660.000000,83,-1.000000
1422693661.000000,82,-1.000000
1422693663.000000,83,-1.000000
1422693664.000000,84,-1.000000
1422693665.000000,85,-1.000000
1422693666.000000,86,-1.000000
1422693667.000000,87,-1.000000
1422693668.000000,88,-1.000000
1422693669.000000,87,-1.000000
1422693671.000000,84,-1.000000
1422693682.000000,82,-1.000000
1422693684.000000,81,-1.000000
1422693685.000000,80,-1.000000
1422693686.000000,80,-1.000000
1422693687.000000,79,-1.000000
1422693688.000000,78,-1.000000
1422693689.000000,75,-1.000000
1422693690.000000,74,-1.000000
1422693691.000000,73,-1.000000
1422693692.000000,72,-1.000000
1422693693.000000,71,-1.000000
1422693697.000000,73,-1.000000
1422693698.000000,74,-1.000000
1422693699.000000,77,-1.000000
1422693700.000000,78,-1.000000
1422693701.000000,80,-1.000000
1422693702.000000,81,-1.000000
1422693705.000000,80,-1.000000
1422693708.000000,78,-1.000000
1422693709.000000,77,-1.000000
1422693712.000000,76,-1.000000
1422693713.000000,75,-1.000000
1422693714.000000,74,-1.000000
1422693715.000000,73,-1.000000
1422693716.000000,72,-1.000000
1422693718.000000,71,-1.000000
1422693719.000000,70,-1.000000
1422693722.000000,69,-1.000000
1422693723.000000,68,-1.000000
1422693728.000000,69,-1.000000
1422693730.000000,70,-1.000000
1422693733.000000,71,-1.000000
1422693734.000000,70,-1.000000
1422693738.000000,71,-1.000000
1422693740.000000,72,-1.000000
1422693743.000000,71,-1.000000
1422693744.000000,70,-1.000000
1422693747.000000,71,-1.000000
1422693748.000000,72,-1.000000
1422693751.000000,72,-1.000000
1422693752.000000,71,-1.000000
1422693753.000000,70,-1.000000
1422693755.000000,71,-1.000000
1422693756.000000,72,-1.000000
1422693757.000000,73,-1.000000
1422693758.000000,75,-1.000000
1422693759.000000,76,-1.000000
1422693760.000000,77,-1.000000
1422693763.000000,76,-1.000000
1422693764.000000,75,-1.000000
1422693765.000000,74,-1.000000
1422693766.000000,73,-1.000000
1422693767.000000,72,-1.000000
1422693768.000000,71,-1.000000
1422693770.000000,70,-1.000000
1422693772.000000,69,-1.000000
1422693776.000000,68,-1.000000
1422693782.000000,67,-1.000000
1422693783.000000,68,-1.000000
1422693784.000000,67,-1.000000
1422693785.000000,66,-1.000000
1422693789.000000,67,-1.000000
1422693791.000000,68,-1.000000
1422693793.000000,69,-1.000000
1422693798.000000,70,-1.000000
1422693800.000000,72,-1.000000
1422693801.000000,74,-1.000000
1422693803.000000,75,-1.000000
1422693804.000000,76,-1.000000
1422693807.000000,77,-1.000000
1422693808.000000,78,-1.000000
1422693809.000000,79,-1.000000
1422693810.000000,80,-1.000000
1422693812.000000,81,-1.000000
1422693815.000000,82,-1.000000
1422693817.000000,83,-1.000000
1422693819.000000,82,-1.000000
1422693820.000000,81,-1.000000
1422693821.000000,78,-1.000000
1422693822.000000,77,-1.000000
1422693823.000000,75,-1.000000
1422693824.000000,74,-1.000000
1422693826.000000,72,-1.000000
1422693827.000000,71,-1.000000
1422693829.000000,70,-1.000000
1422693831.000000,69,-1.000000
1422693836.000000,68,-1.000000
1422693841.000000,69,-1.000000
1422693843.000000,70,-1.000000
1422693846.000000,71,-1.000000
1422693849.000000,70,-1.000000
1422693854.000000,71,-1.000000
1422693855.000000,72,-1.000000
1422693858.000000,73,-1.000000
1422693860.000000,72,-1.000000
1422693863.000000,73,-1.000000
1422693864.000000,74,-1.000000
1422693867.000000,75,-1.000000
1422693868.000000,76,-1.000000
1422693870.000000,75,-1.000000
1422693871.000000,76,-1.000000
1422693874.000000,77,-1.000000
1422693877.000000,79,-1.000000
1422693893.000000,78,-1.000000
1422693894.000000,77,-1.000000
1422693897.000000,76,-1.000000
1422693900.000000,75,-1.000000
1422693901.000000,74,-1.000000
1422693903.000000,73,-1.000000
1422693906.000000,72,-1.000000
1422693907.000000,71,-1.000000
1422693909.000000,70,-1.000000
1422693913.000000,69,-1.000000
1422693915.000000,68,-1.000000
1422693925.000000,67,-1.000000
1422693927.000000,66,-1.000000
1422693930.000000,65,-1.000000
1422693938.000000,66,-1.000000
1422693940.000000,67,-1.000000
1422693941.000000,68,-1.000000
1422693943.000000,69,-1.000000
1422693944.000000,70,-1.000000
1422693945.000000,71,-1.000000
1422693946.000000,72,-1.000000
1422693947.000000,74,-1.000000
1422693948.000000,75,-1.000000
1422693949.000000,76,-1.000000
1422693950.000000,78,-1.000000
1422693951.000000,79,-1.000000
1422693952.000000,81,-1.000000
1422693953.000000,82,-1.000000
1422693954.000000,81,-1.000000
1422693955.000000,80,-1.000000
1422693957.000000,79,-1.000000
1422693958.000000,78,-1.000000
1422693960.000000,77,-1.000000
1422693961.000000,75,-1.000000
1422693963.000000,74,-1.000000
1422693965.000000,73,-1.000000
1422693967.000000,72,-1.000000
1422693972.000000,71,-1.000000
1422693977.000000,70,-1.000000
1422693978.000000,69,-1.000000
1422693979.000000,67,-1.000000
1422693980.000000,66,-1.000000
1422693981.000000,65,-1.000000
1422693982.000000,64,-1.000000
1422693983.000000,63,-1.000000
1422693989.000000,64,-1.000000
1422693990.000000,65,-1.000000
1422693991.000000,66,-1.000000
1422693992.000000,67,-1.000000
1422693993.000000,68,-1.000000
1422693994.000000,69,-1.000000
1422693995.000000,70,-1.000000
1422693997.000000,71,-1.000000
1422693999.000000,72,-1.000000
1422694001.000000,74,-1.000000
1422694002.000000,75,-1.000000
1422694004.000000,77,-1.000000
1422694006.000000,78,-1.000000
1422694007.000000,77,-1.000000
1422694008.000000,78,-1.000000
1422694010.000000,80,-1.000000
1422694012.000000,81,-1.000000
1422694013.000000,82,-1.000000
1422694014.000000,83,-1.000000
1422694017.000000,85,-1.000000
1422694019.000000,86,-1.000000
1422694021.000000,85,-1.000000
1422694026.000000,84,-1.000000
1422694027.000000,82,-1.000000
1422694029.000000,80,-1.000000
1422694030.000000,79,-1.000000
1422694032.000000,78,-1.000000
1422694036.000000,76,-1.000000
1422694040.000000,75,-1.000000
1422694042.000000,76,-1.000000
1422694044.000000,77,-1.000000
1422694045.000000,78,-1.000000
1422694046.000000,79,-1.000000
1422694047.000000,80,-1.000000
1422694051.000000,79,-1.000000
1422694052.000000,78,-1.000000
1422694056.000000,79,-1.000000
1422694058.000000,80,-1.000000
1422694059.000000,79,-1.000000
1422694060.000000,80,-1.000000
1422694061.000000,79,-1.000000
1422694063.000000,77,-1.000000
1422694069.000000,78,-1.000000
1422694070.000000,79,-1.000000
1422694075.000000,78,-1.000000
1422694076.000000,77,-1.000000
1422694079.000000,78,-1.000000
1422694080.000000,80,-1.000000
1422694081.000000,81,-1.000000
1422694082.000000,83,-1.000000
1422694083.000000,84,-1.000000
1422694086.000000,83,-1.000000
1422694091.000000,82,-1.000000
1422694096.000000,83,-1.000000
1422694104.000000,81,-1.000000
1422694105.000000,80,-1.000000
1422694106.000000,79,-1.000000
1422694107.000000,78,-1.000000
1422694108.000000,77,-1.000000
1422694111.000000,79,-1.000000
1422694112.000000,80,-1.000000
1422694113.000000,81,-1.000000
1422694115.000000,80,-1.000000
1422694116.000000,79,-1.000000
1422694119.000000,78,-1.000000
1422694120.000000,79,-1.000000
1422694121.000000,80,-1.000000
1422694122.000000,81,-1.000000
1422694124.000000,82,-1.000000
1422694126.000000,81,-1.000000
1422694127.000000,80,-1.000000
1422694130.000000,81,-1.000000
1422694133.000000,82,-1.000000
1422694136.000000,81,-1.000000
1422694137.000000,80,-1.000000
1422694141.000000,79,-1.000000
1422694145.000000,78,-1.000000
1422694147.000000,77,-1.000000
1422694149.000000,75,-1.000000
1422694151.000000,76,-1.000000
1422694152.000000,75,-1.000000
1422694155.000000,77,-1.000000
1422694158.000000,76,-1.000000
1422694159.000000,75,-1.000000
1422694162.000000,76,-1.000000
1422694166.000000,77,-1.000000
1422694169.000000,78,-1.000000
1422694171.000000,79,-1.000000
1422694172.000000,81,-1.000000
1422694173.000000,82,-1.000000
1422694174.000000,81,-1.000000
1422694176.000000,80,-1.000000
1422694178.000000,78,-1.000000
1422694179.000000,77,-1.000000
1422694180.000000,76,-1.000000
1422694181.000000,75,-1.000000
1422694182.000000,77,-1.000000
1422694184.000000,78,-1.000000
1422694185.000000,79,-1.000000
1422694187.000000,81,-1.000000
1422694189.000000,82,-1.000000
1422694191.000000,81,-1.000000
1422694192.000000,82,-1.000000
1422694199.000000,83,-1.000000
1422694200.000000,84,-1.000000
1422694201.000000,85,-1.000000
1422694203.000000,84,-1.000000
1422694205.000000,83,-1.000000
1422694207.000000,82,-1.000000
1422694209.000000,81,-1.000000
1422694210.000000,82,-1.000000
1422694212.000000,83,-1.000000
1422694213.000000,84,-1.000000
1422694216.000000,83,-1.000000
1422694217.000000,81,-1.000000
1422694219.000000,80,-1.000000
1422694222.000000,79,-1.000000
1422694225.000000,80,-1.000000
1422694226.000000,81,-1.000000
1422694227.000000,82,-1.000000
1422694228.000000,81,-1.000000
1422694229.000000,80,-1.000000
1422694231.000000,79,-1.000000
1422694235.000000,80,-1.000000
1422694236.000000,81,-1.000000
1422694237.000000,82,-1.000000
1422694240.000000,81,-1.000000
1422694243.000000,80,-1.000000
1422694244.000000,82,-1.000000
1422694245.000000,83,-1.000000
1422694246.000000,84,-1.000000
1422694247.000000,85,-1.000000
1422694254.000000,84,-1.000000
1422694255.000000,83,-1.000000
1422694256.000000,82,-1.000000
1422694257.000000,81,-1.000000
1422694258.000000,80,-1.000000
1422694260.000000,81,-1.000000
1422694261.000000,80,-1.000000
1422694264.000000,81,-1.000000
1422694265.000000,82,-1.000000
1422694267.000000,84,-1.000000
1422694268.000000,85,-1.000000
1422694269.000000,87,-1.000000
1422694270.000000,88,-1.000000
1422694271.000000,89,-1.000000
1422694274.000000,88,-1.000000
1422694278.000000,86,-1.000000
1422694279.000000,84,-1.000000
1422694281.000000,83,-1.000000
1422694282.000000,82,-1.000000
1422694285.000000,83,-1.000000
1422694287.000000,84,-1.000000
1422694290.000000,83,-1.000000
1422694292.000000,82,-1.000000
1422694293.000000,81,-1.000000
1422694294.000000,80,-1.000000
1422694296.000000,81,-1.000000
1422694298.000000,80,-1.000000
1422694299.000000,81,-1.000000
1422694302.000000,80,-1.000000
1422694303.000000,79,-1.000000
1422694304.000000,78,-1.000000
1422694306.000000,77,-1.000000
1422694311.000000,78,-1.000000
1422694312.000000,79,-1.000000
1422694315.000000,80,-1.000000
1422694317.000000,81,-1.000000
1422694318.000000,83,-1.000000
1422694321.000000,84,-1.000000
1422694323.000000,85,-1.000000
1422694324.000000,84,-1.000000
1422694325.000000,85,-1.000000
1422694327.000000,84,-1.000000
1422694330.000000,83,-1.000000
1422694338.000000,84,-1.000000
1422694340.000000,85,-1.000000
1422694341.000000,86,-1.000000
1422694344.000000,85,-1.000000
1422694347.000000,86,-1.000000
1422694349.000000,85,-1.000000
1422694350.000000,84,-1.000000
1422694351.000000,85,-1.000000
1422694353.000000,86,-1.000000
1422694354.000000,85,-1.000000
1422694361.000000,84,-1.000000
1422694364.000000,83,-1.000000
1422694367.000000,82,-1.000000
1422694368.000000,80,-1.000000
1422694370.000000,79,-1.000000
1422694372.000000,78,-1.000000
1422694374.000000,77,-1.000000
1422694377.000000,76,-1.000000
1422694379.000000,77,-1.000000
1422694380.000000,78,-1.000000
1422694382.000000,79,-1.000000
1422694383.000000,80,-1.000000
1422694385.000000,81,-1.000000
1422694388.000000,82,-1.000000
1422694391.000000,83,-1.000000
1422694392.000000,82,-1.000000
1422694393.000000,83,-1.000000
1422694394.000000,82,-1.000000
1422694395.000000,83,-1.000000
1422694397.000000,84,-1.000000
1422694399.000000,83,-1.000000
1422694400.000000,82,-1.000000
1422694402.000000,81,-1.000000
1422694403.000000,80,-1.000000
1422694405.000000,81,-1.000000
1422694406.000000,82,-1.000000
1422694407.000000,85,-1.000000
1422694411.000000,84,-1.000000
1422694412.000000,83,-1.000000
1422694413.000000,82,-1.000000
1422694415.000000,81,-1.000000
1422694416.000000,82,-1.000000
1422694418.000000,84,-1.000000
1422694419.000000,85,-1.000000
1422694420.000000,86,-1.000000
1422694421.000000,87,-1.000000
1422694425.000000,86,-1.000000
1422694426.000000,87,-1.000000
1422694427.000000,86,-1.000000
1422694429.000000,87,-1.000000
1422694430.000000,88,-1.000000
1422694431.000000,89,-1.000000
1422694432.000000,90,-1.000000
1422694433.000000,91,-1.000000
1422694434.000000,92,-1.000000
1422694435.000000,93,-1.000000
1422694436.000000,94,-1.000000
1422694447.000000,93,-1.000000
1422694449.000000,92,-1.000000
1422694450.000000,91,-1.000000
1422694453.000000,90,-1.000000
1422694454.000000,89,-1.000000
1422694457.000000,88,-1.000000
1422694458.000000,87,-1.000000
1422694460.000000,86,-1.000000
1422694465.000000,85,-1.000000
1422694467.000000,84,-1.000000
1422694469.000000,85,-1.000000
1422694471.000000,84,-1.000000
1422694475.000000,83,-1.000000
1422694476.000000,84,-1.000000
1422694477.000000,83,-1.000000
1422694478.000000,82,-1.000000
1422694479.000000,80,-1.000000
1422694482.000000,81,-1.000000
1422694484.000000,80,-1.000000
1422694486.000000,78,-1.000000
1422694487.000000,77,-1.000000
1422694488.000000,76,-1.000000
1422694490.000000,75,-1.000000
1422694492.000000,74,-1.000000
1422694494.000000,75,-1.000000
1422694495.000000,76,-1.000000
1422694496.000000,77,-1.000000
1422694497.000000,79,-1.000000
1422694498.000000,80,-1.000000
1422694499.000000,81,-1.000000
1422694500.000000,80,-1.000000
1422694501.000000,79,-1.000000
1422694502.000000,78,-1.000000
1422694503.000000,77,-1.000000
1422694504.000000,76,-1.000000
1422694507.000000,77,-1.000000
1422694508.000000,78,-1.000000
1422694509.000000,81,-1.000000
1422694510.000000,82,-1.000000
1422694511.000000,85,-1.000000
1422694512.000000,87,-1.000000
1422694513.000000,89,-1.000000
1422694514.000000,90,-1.000000
1422694515.000000,92,-1.000000
1422694516.000000,94,-1.000000
1422694517.000000,95,-1.000000
1422694518.000000,97,-1.000000
1422694519.000000,99,-1.000000
1422694520.000000,101,-1.000000
1422694521.000000,102,-1.000000
1422694522.000000,103,-1.000000
1422694535.000000,102,-1.000000
1422694536.000000,101,-1.000000
1422694537.000000,100,-1.000000
1422694539.000000,99,-1.000000
1422694541.000000,98,-1.000000
1422694545.000000,96,-1.000000
1422694546.000000,95,-1.000000
1422694549.000000,93,-1.000000
1422694550.000000,92,-1.000000
1422694551.000000,91,-1.000000
1422694555.000000,90,-1.000000
1422694557.000000,89,-1.000000
1422694559.000000,88,-1.000000
1422694561.000000,89,-1.000000
1422694567.000000,90,-1.000000
1422694569.000000,91,-1.000000
1422694573.000000,89,-1.000000
1422694574.000000,90,-1.000000
1422694575.000000,89,-1.000000
1422694579.000000,90,-1.000000
1422694581.000000,91,-1.000000
1422694582.000000,92,-1.000000
1422694584.000000,93,-1.000000
1422694587.000000,90,-1.000000
1422694588.000000,89,-1.000000
1422694590.000000,88,-1.000000
1422694594.000000,87,-1.000000
1422694595.000000,86,-1.000000
1422694596.000000,85,-1.000000
1422694599.000000,86,-1.000000
1422694600.000000,87,-1.000000
1422694601.000000,88,-1.000000
1422694603.000000,87,-1.000000
1422694608.000000,84,-1.000000
1422694609.000000,82,-1.000000
1422694611.000000,81,-1.000000
1422694612.000000,80,-1.000000
1422694614.000000,81,-1.000000
1422694619.000000,80,-1.000000
1422694620.000000,80,-1.000000
1422694623.000000,81,-1.000000
1422694624.000000,82,-1.000000
1422694625.000000,83,-1.000000
1422694627.000000,85,-1.000000
1422694629.000000,87,-1.000000
1422694631.000000,88,-1.000000
1422694633.000000,89,-1.000000
1422694635.000000,88,-1.000000
1422694636.000000,86,-1.000000
1422694652.000000,85,-1.000000
1422694653.000000,84,-1.000000
1422694654.000000,83,-1.000000
1422694655.000000,82,-1.000000
